Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,NObeyesdad
0,0.19079723809523808,0.4716981132075473,0.08208955223880593,0,1,0.001782999999999979,0.8062953172623122,1,0,0.007317000000000018,0,0.2612253333333333,0.5,1,3,0
1,0.19047619047619047,0.6386018867924528,0.09367608208955219,0,1,0.9489494999999999,0.6180678117677545,2,0,0.4177725,0,0.38750633333333334,0.5,1,3,0
0,0.12437319047619055,0.7171094339622641,0.033839783582089555,0,1,0.9729835,0.6180678117677545,2,0,0.976596,0,0.943637,0.7333335,1,3,0
0,0.42717404761904765,0.5692283018867927,0.12662429104477613,1,1,0.7394455,0.9118208434521147,1,0,0.5020629999999999,0,0.6666666666666666,0.163688,2,3,0
0,0.23809523809523803,0.17051886792452864,0.022434940298507455,0,0,0.9690155,0.3853648054428904,1,0,0.16690349999999998,1,0.6257896666666667,0.1854865,1,3,0
1,0.14605380952380942,0.8428943396226414,0.155933223880597,1,1,0.9210510000000001,0.8880555981286113,2,0,0.5,0,0.8370523333333333,0.2801755,2,0,0
0,0.4285714285714285,0.4908094339622644,0.0826865,1,1,0.5,0.6180678117677545,1,0,0.842921,0,0.12439533333333333,1.0,2,3,0
0,0.19047619047619047,0.4796094339622643,0.08680514179104476,0,1,0.5,0.6180678117677545,2,0,0.5,0,0.0,0.7627985,1,3,0
0,0.24066704761904756,0.20115283018867913,0.005188768656716414,0,1,0.44459950000000004,0.0,2,0,0.5068025,0,0.6917643333333332,0.8416305,1,3,0
1,0.19047619047619047,0.512932075471698,0.10085299999999997,1,1,0.6699900000000001,0.6180678117677545,2,0,0.5,0,0.009144333333333332,0.942069,1,3,0
0,0.29393623809523817,0.2934358490566038,0.0422497089552239,0,0,1.0,0.5341507886724421,1,0,0.0,1,0.2565753333333333,0.0,1,3,0
1,0.19047619047619047,0.5073396226415094,0.09745026119402983,1,1,0.475371,0.6180678117677545,2,0,0.37586149999999996,0,0.06704533333333333,0.8716595,1,3,0
0,0.38252995238095233,0.47966603773584904,0.0928207835820895,1,1,0.9922124999999999,0.6180678117677545,1,0,0.5223469999999999,0,0.6694186666666666,0.6254355,2,3,0
0,0.3211828095238095,0.4110415094339621,0.08062627611940298,1,1,0.9885090000000001,0.7710708975681746,1,0,0.7414665,0,0.6666666666666666,0.5,2,3,0
0,0.4070141904761905,0.514077358490566,0.0961288283582089,1,1,0.8317105,0.6180678117677545,1,0,0.02055499999999999,0,0.2648006666666667,0.695974,2,3,0
0,0.4302775714285715,0.28039999999999976,0.029805499999999985,0,0,0.876876,0.46984273952083977,1,0,0.6733235,0,0.5374159999999999,0.0,2,3,0
0,0.396621,0.2799867924528301,0.04416608208955225,0,0,0.9430784999999999,0.08578145960097894,1,0,0.6534104999999999,0,0.4741233333333333,0.0,2,3,0
0,0.23404999999999998,0.34587924528301883,0.04477611940298504,0,1,1.0,0.6180678117677545,2,0,0.962297,1,0.4508526666666666,0.1100435,1,3,0
0,0.2701553333333334,0.28204905660377344,0.04336381343283585,0,0,1.0,0.5979761383727895,1,0,0.07288050000000001,1,0.2932233333333333,0.0,1,3,0
0,0.23378280952380948,0.5322566037735852,0.08208955223880593,0,1,0.026766999999999985,0.9173722821492845,2,0,0.0,0,0.6178083333333333,0.4309045,1,3,0
1,0.39983352380952375,0.7907509433962261,0.16724732089552236,1,1,1.0,0.8260006730931793,2,0,0.6166370000000001,0,0.5192456666666666,0.0001775,1,0,0
1,0.33736309523809516,0.6363471698113208,0.14615780597014927,1,1,0.7651165,0.8150502686842611,2,0,0.6939725000000001,0,0.6587803333333333,0.836254,2,0,0
1,0.19375080952380952,0.637333962264151,0.09701492537313433,1,1,1.0,0.6180678117677545,2,0,0.5,0,0.284779,0.5,1,3,0
0,0.37205157142857137,0.49531132075471707,0.09485614179104479,1,1,0.94065,0.6872289259423698,1,0,0.12409000000000003,0,0.650809,0.2137305,2,3,0
1,0.1923058095238095,0.46964905660377365,0.09471844776119404,1,1,0.9122794999999999,0.6180678117677545,2,0,0.5,0,0.17776966666666666,0.549882,1,3,0
0,0.25757138095238097,0.41613584905660383,0.08062869402985073,0,1,0.8970985,0.9414709140004962,2,0,0.2715105,0,0.6666666666666666,0.5,1,3,0
0,0.26980385714285704,0.42706792452830156,0.07541063432835815,0,0,0.8603505,0.6180678117677545,2,0,0.5,0,0.620745,0.5,1,3,0
0,0.2742040952380952,0.4101962264150947,0.07556682835820894,0,0,0.940396,0.8403710544652465,2,0,0.48006550000000003,0,0.504343,0.5,1,3,0
0,0.4010797142857142,0.4719056603773586,0.08338376865671643,1,1,0.8372154999999999,0.6180678117677545,1,0,0.7266919999999999,0,0.4405413333333333,0.9953085,2,3,0
0,0.4112865714285715,0.4784603773584908,0.09408276865671639,1,1,0.7799799999999999,0.6180678117677545,1,0,0.495394,0,0.16200199999999998,0.780636,2,3,0
0,0.2384369999999999,0.4542018867924531,0.08131131343283582,0,1,0.10645400000000005,0.781657104846113,2,0,0.014851500000000017,0,0.6666666666666666,0.5,1,3,0
0,0.20420023809523813,0.49729056603773625,0.08208955223880593,0,1,0.07030749999999997,0.9905885457237253,2,0,0.0,0,0.6666666666666666,0.5,1,3,0
0,0.6261061904761905,0.3970679245283022,0.0787933134328358,1,1,0.502073,0.9684049113681643,1,0,0.5103819999999999,0,0.359573,0.633645,2,3,0
0,0.5419312857142856,0.3403377358490567,0.052708611940298467,1,1,0.845377,0.6479224963224783,1,0,0.6061479999999999,0,0.5389606666666666,0.0,2,3,0
1,0.17761538095238094,0.5337018867924526,0.09116763432835817,0,1,0.5256415000000001,0.33829015372120996,2,0,0.67876,0,0.097103,0.448971,1,3,0
0,0.13499109523809527,0.5547547169811318,0.08208955223880593,0,1,0.5950249999999999,0.9503625380984959,2,0,0.17820250000000004,0,0.4506653333333333,0.49234,1,3,0
1,0.16770257142857148,0.5810528301886793,0.09771880597014926,0,1,0.6074900000000001,0.33488676708289966,2,0,0.5606255,0,0.332797,0.42941,1,3,0
1,0.19047619047619047,0.6353924528301889,0.093466,0,1,0.95774,0.6180678117677545,2,0,0.38874299999999995,0,0.3591563333333333,0.5,1,3,0
1,0.19047619047619047,0.5982226415094338,0.09054335074626868,1,1,0.8544825,0.6180678117677545,2,0,0.43650199999999995,0,0.4057266666666666,0.5,1,3,0
1,0.19658328571428574,0.4706358490566038,0.09766097014925373,1,1,0.9267565,0.6180678117677545,2,0,0.5,0,0.22682133333333332,0.6294405,1,3,0
1,0.27282142857142855,0.6477641509433965,0.14324738805970144,1,1,0.7544175,0.9624395045654992,2,0,0.5384665,0,0.6755559999999999,0.721664,2,0,0
0,0.21883876190476192,0.3009339622641507,0.027287783582089553,0,1,0.9482809999999999,0.32218726842671574,2,0,0.9197789999999999,1,0.6498889999999999,0.6266555,2,3,0
0,0.12443371428571426,0.6187339622641512,0.04300017164179104,0,1,0.9559385,0.6958045438529685,2,0,0.5982025,0,0.776049,0.775055,1,3,0
0,0.13946623809523806,0.492354716981132,0.04663154477611936,0,1,0.9553665,0.717167352136755,2,0,0.6021315,0,0.8026353333333334,0.7015185,1,3,0
0,0.4255053333333333,0.5326547169811322,0.11817594029850748,1,1,1.0,0.6180678117677545,1,0,0.5017849999999999,0,0.41984999999999995,0.208558,2,3,0
0,0.4282704761904762,0.549767924528302,0.11848590298507461,1,1,1.0,0.6180678117677545,1,0,0.5048980000000001,0,0.6666666666666666,0.0356585,2,3,0
0,0.24147747619047621,0.5789905660377359,0.07984829850746267,0,1,0.34713499999999997,0.8287206963512344,2,0,0.04770850000000004,0,0.6666666666666666,0.5,1,3,0
0,0.1914081904761905,0.47429811320754744,0.08274976119402982,0,1,0.30061800000000005,0.9608618436748995,2,0,0.027509499999999965,0,0.2730896666666667,0.515424,1,3,0
0,0.24071133333333328,0.25638867924528297,0.026431298507462675,0,0,0.9551725,0.6180678117677545,1,0,0.0,1,0.48700166666666667,0.0,1,3,0
1,0.1428571428571429,0.744809433962264,0.15159347014925373,1,1,0.7164429999999999,0.6180678117677545,2,0,0.5,0,0.8993163333333333,0.5,2,0,0
0,0.3670644761904761,0.47956037735849044,0.08332652238805971,1,1,0.9846025,0.7843107668048142,1,0,0.882938,0,0.203679,0.650346,2,3,0
0,0.38937723809523817,0.5046415094339625,0.09322355970149254,1,1,0.7430945,0.6180678117677545,1,0,0.03218900000000002,0,0.7353516666666666,0.9790445,2,3,0
0,0.18206847619047617,0.48755849056603795,0.08208955223880593,0,1,0.32112050000000003,0.9756209126574695,2,0,0.049615500000000035,0,0.139625,0.5,1,3,0
0,0.19047619047619047,0.5914433962264152,0.08417203731343281,0,1,0.28355050000000004,0.6180678117677545,2,0,0.49706950000000005,0,0.03599366666666666,0.5,1,3,0
0,0.20386152380952383,0.4716981132075473,0.08208955223880593,0,1,0.018206999999999973,0.7804847218908544,2,0,0.3729795,0,0.038658,0.5,1,3,0
0,0.28545442857142855,0.16554528301886773,0.0007597388059701338,0,1,0.05921799999999999,0.6180678117677545,2,0,0.498872,0,0.8108143333333333,0.813097,1,3,0
0,0.29788647619047615,0.1589113207547168,0.016929828358208943,0,1,0.836819,0.443773809091182,1,0,0.12453700000000001,0,0.014470666666666666,0.201847,1,3,0
1,0.14289295238095234,0.7020452830188679,0.14509738059701494,1,1,0.7797855,0.6559561636216837,2,0,0.5,0,0.6705486666666666,0.294497,2,0,0
1,0.19047619047619047,0.4853943396226419,0.08704820149253728,1,1,0.39342049999999995,0.6180678117677545,2,0,0.273428,0,0.17069800000000002,0.8041325,1,3,0
1,0.19047619047619047,0.4869943396226417,0.09190044029850741,1,1,0.15193900000000005,0.6180678117677545,2,0,0.37774850000000004,0,0.020977333333333334,0.836266,1,3,0
1,0.19047619047619047,0.5459320754716983,0.08918988059701494,1,1,0.4449415,0.6180678117677545,2,0,0.47976549999999996,0,0.17346899999999998,0.575583,1,3,0
0,0.23949971428571426,0.23393773584905686,0.039673537313432816,0,0,0.992002,0.6180678117677545,1,0,0.007624500000000034,1,0.442611,0.0,1,3,0
0,0.2509085238095239,0.24701886792452843,0.042939873134328344,0,0,1.0,0.5986034106547808,1,0,0.12341100000000005,1,0.326567,0.0,1,3,0
0,0.2831544761904762,0.28949999999999987,0.04477611940298504,0,0,1.0,0.6180678117677545,1,0,0.7439595000000001,1,0.41014699999999993,0.0,1,3,0
1,0.19047619047619047,0.5091075471698114,0.09917782089552235,1,1,0.1010375,0.6180678117677545,2,0,0.46398799999999996,0,0.007858,0.873628,1,3,0
1,0.20863723809523804,0.5142396226415098,0.11032818656716414,1,1,0.5,0.7215851186366227,2,0,0.536097,0,0.4959956666666666,1.0,1,3,0
1,0.19047619047619047,0.5447207547169812,0.08394535074626863,1,1,0.4356065,0.6180678117677545,2,0,0.14186900000000002,0,0.228293,0.7436115,1,3,0
1,0.33333333333333337,0.31597924528301924,0.2229088880597015,0,1,0.10313799999999995,0.6180678117677545,3,0,0.7032704999999999,0,0.3166133333333333,0.2396105,1,3,5
1,0.24357052380952382,0.7651754716981132,0.3728770223880597,1,1,0.5,0.6180678117677545,2,0,0.00783849999999997,0,0.0,0.187325,1,3,5
1,0.3401158095238094,0.7648169811320757,0.3538312537313432,1,1,0.5,0.6180678117677545,2,0,0.17264900000000005,0,0.3659683333333333,0.5,1,3,5
1,0.3791631428571428,0.46478490566037767,0.2686567164179104,1,1,0.5,0.6180678117677545,2,0,0.4128145,0,0.2331973333333333,0.071028,1,3,5
1,0.4558403809523809,0.4685773584905659,0.2686567164179104,1,1,0.5,0.6180678117677545,2,0,0.5,0,0.115228,0.707768,1,3,5
0,0.8075693809523811,0.34620943396226433,0.22241562686567157,1,1,0.526076,0.6180678117677545,2,0,0.48603700000000005,0,0.07610233333333333,0.0,1,0,5
1,0.2684736666666667,0.6775490566037736,0.3432835820895522,1,1,1.0,0.6180678117677545,2,0,0.6145855,0,0.5359843333333333,0.3140295,1,3,5
1,0.3530305714285714,0.48959245283018893,0.2686567164179104,1,1,0.5,0.6180678117677545,2,0,0.9218885000000001,0,0.674105,0.004627,1,3,5
0,0.4127426666666666,0.5074320754716983,0.27575725373134324,1,1,0.5,0.6180678117677545,1,0,0.5,0,0.0,1.0,1,3,5
1,0.2857142857142857,0.7195415094339621,0.3780041567164179,1,1,0.7777004999999999,0.8490572745414358,2,0,1.0,0,0.6666666666666666,0.157959,1,3,5
0,0.37196142857142844,0.28301886792452846,0.20448811194029853,1,1,0.5543555,0.6180678117677545,2,0,0.8730985,0,0.6368106666666666,0.0,1,3,5
1,0.19658123809523798,0.6197113207547167,0.30801348507462684,1,1,0.28504450000000003,0.6180678117677545,2,0,0.5,0,0.9026273333333333,0.0,2,3,5
1,0.33333333333333337,0.48973773584905667,0.2686567164179104,1,1,0.5,0.6180678117677545,2,0,0.318163,0,0.3333333333333333,0.0,1,3,5
0,0.7181461904761904,0.4237132075471699,0.24330314925373125,1,1,0.5,0.6180678117677545,2,0,0.3509175,0,0.560757,0.0,1,0,5
1,0.4151070952380952,0.4869264150943393,0.2686567164179104,1,1,0.8572234999999999,0.6180678117677545,2,0,1.0,0,0.365606,0.94694,1,3,5
1,0.2769975714285715,0.6734849056603776,0.3438775298507462,1,1,0.5,0.6180678117677545,2,0,0.6460364999999999,0,0.355939,0.09834,1,3,5
0,0.477332,0.2824471698113209,0.19259717910447754,0,1,0.9517724999999999,0.6180678117677545,2,0,0.2749655,0,0.0,0.136941,1,3,5
0,0.885387095238095,0.5130245283018868,0.25185748507462685,1,1,0.5,0.6180678117677545,2,0,0.0,0,0.0,0.669616,1,0,5
0,0.4625042857142857,0.26150377358490573,0.17417166417910446,0,1,0.6986399999999999,0.34676701969824575,2,0,0.5305310000000001,0,0.6376603333333333,0.943693,1,3,5
1,0.43680866666666673,0.7709886792452831,0.37071270895522396,1,1,0.5,0.44176795981665307,2,0,0.13911549999999995,0,0.18571,0.5,1,0,5
0,0.21956004761904757,0.19004339622641542,0.16140538059701492,0,1,0.9115895,0.3373689956849353,2,0,0.11338199999999998,1,0.24917599999999998,0.0044495,1,3,5
0,0.16433738095238093,0.28301886792452846,0.19402985074626866,1,1,1.0,0.18334046980639873,2,0,0.5,1,0.159864,0.860321,1,3,5
1,0.7495474285714286,0.6990018867924528,0.3632002089552239,0,1,1.0,0.6180678117677545,2,0,0.08730550000000004,0,0.6666666666666666,0.0,2,0,5
0,0.8352091904761904,0.3915018867924531,0.25851964925373133,1,1,0.5,0.6180678117677545,2,0,0.0,0,0.0,0.5562445,1,0,5
1,0.1917360476190476,0.5700433962264153,0.3059701492537313,1,1,0.5,0.45544786766924905,2,0,0.6886810000000001,0,0.033745333333333336,0.0529475,2,3,5
0,0.20335400000000003,0.5418207547169813,0.2813415970149254,1,1,0.9194845,0.6180678117677545,2,0,0.7129635000000001,0,0.3333333333333333,0.7266675,0,3,5
0,0.27696323809523804,0.10915660377358538,0.18850282835820892,0,1,0.7840315,0.6180678117677545,2,0,0.40899149999999995,1,0.0,0.0,1,3,5
1,0.6852971428571427,0.6793584905660377,0.3603491268656716,0,1,1.0,0.6180678117677545,2,0,0.10281649999999998,0,0.6666666666666666,0.0,2,0,5
1,0.6075483809523808,0.6637547169811322,0.35806867164179096,0,1,0.826479,0.2137292048178303,2,0,0.5,0,0.6666666666666666,0.048307,2,0,5
1,0.36277361904761907,0.43265283018867917,0.2686567164179104,1,1,0.5,0.6180678117677545,2,0,0.47893549999999996,0,0.33153066666666664,0.0586515,1,3,5
1,0.2733905714285715,0.6920433962264152,0.35464775373134333,1,1,0.5,0.6180678117677545,2,0,0.5886929999999999,0,0.11227133333333333,0.0024065,1,3,5
1,0.24839904761904763,0.6839094339622642,0.35633055970149247,1,1,0.5,0.6180678117677545,2,0,0.5843255,0,0.3259993333333333,0.071319,1,3,5
1,0.39443247619047617,0.7942094339622638,0.3750122313432835,1,1,0.5,0.46004812774234094,2,0,0.04066650000000005,0,0.14811566666666665,0.5,1,3,5
1,0.3374529523809523,0.7805377358490566,0.3773048805970149,1,1,0.5,0.6180678117677545,2,0,0.002863500000000019,0,0.0,0.3991095,1,3,5
1,0.45007595238095244,0.41552264150943374,0.2686567164179104,1,1,0.5,0.6180678117677545,2,0,0.5,0,0.04305433333333333,0.991839,1,3,5
1,0.41620357142857134,0.5043169811320753,0.2757325671641791,1,1,0.5,0.6180678117677545,2,0,0.5,0,0.0,1.0,1,3,5
1,0.2333453809523809,0.5667150943396226,0.3046919776119403,1,1,0.5,0.008265141831476974,2,0,0.522502,0,0.43122166666666667,0.480903,0,3,5
1,0.43668138095238096,0.48595660377358474,0.2709455373134328,1,1,0.6516835000000001,0.6518599334174964,2,0,0.138818,0,0.314994,0.183063,1,3,5
0,0.7295419047619048,0.3632188679245285,0.23064707462686557,1,1,0.6834745,0.6180678117677545,2,0,0.4632885,0,0.5270806666666666,0.0,1,0,5
0,0.821694619047619,0.4586415094339622,0.24572670895522392,1,1,0.8078939999999999,0.6180678117677545,2,0,0.3858905,0,0.2531406666666667,0.3432645,1,0,5
1,0.2756805238095237,0.6993264150943395,0.3432835820895522,1,1,1.0,0.6180678117677545,2,0,0.879623,0,0.5877589999999999,0.226657,1,3,5
1,0.2807560476190475,0.6742075471698117,0.34383433582089556,1,1,0.900757,0.6180678117677545,2,0,0.867391,0,0.7359603333333333,0.0718375,1,3,5
1,0.2711335238095238,0.6603773584905661,0.3432835820895522,1,1,0.5943609999999999,0.6180678117677545,2,0,0.860678,0,0.509656,0.5,1,3,5
1,0.24887209523809517,0.6872735849056602,0.34519127611940287,1,1,0.9856754999999999,0.9262868166958709,2,0,0.5668835000000001,0,0.7728306666666667,0.339309,1,3,5
0,0.3660670952380952,0.29188113207547195,0.2165408358208955,1,1,0.45080549999999997,0.8286077241392384,3,0,0.9634974999999999,0,0.32862399999999997,0.153991,1,3,5
0,0.33333333333333337,0.574522641509434,0.29072329104477607,1,1,0.723436,0.12218379235865418,2,0,0.40515500000000004,0,0.031631,0.825389,1,3,5
1,0.3628688095238096,0.2930452830188677,0.20613168656716413,1,1,0.6787479999999999,0.9156800690157516,2,0,0.5924214999999999,0,0.4527283333333333,0.0074425,1,3,5
1,0.33333333333333337,0.4944547169811324,0.2686567164179104,1,1,0.5,0.6180678117677545,2,0,0.1668535,0,0.3333333333333333,0.0,1,3,5
1,0.33333333333333337,0.4264415094339622,0.2686567164179104,1,1,0.5,0.6180678117677545,2,0,0.08203099999999997,0,0.3333333333333333,0.0,1,3,5
0,0.6618944761904763,0.4716981132075473,0.2630149552238806,1,1,0.5,0.6180678117677545,2,0,0.5,0,0.5740176666666666,0.0,1,0,5
1,0.5736703333333334,0.5583962264150943,0.30610873880597006,1,1,0.4965505,0.753225238150163,2,0,0.6822490000000001,0,0.4082476666666666,0.0111225,1,3,5
1,0.4285714285714285,0.45320000000000027,0.2686567164179104,1,1,0.8104815000000001,0.6180678117677545,2,0,0.9122794999999999,0,0.251533,1.0,1,3,5
1,0.2857142857142857,0.6933584905660379,0.3432835820895522,1,1,0.97559,0.6180678117677545,2,0,1.0,0,0.8113059999999999,0.280801,1,3,5
0,0.3729997619047619,0.24710188679245304,0.19674582835820892,0,1,0.510723,0.6180678117677545,2,0,0.03895850000000001,0,0.17461566666666664,0.4042995,1,3,5
0,0.7740830476190476,0.38129056603773614,0.25802970895522387,1,1,0.5,0.6180678117677545,2,0,0.0,0,0.0,0.0094385,1,0,5
0,0.7911231428571429,0.3688886792452828,0.22514162686567157,1,1,0.5002329999999999,0.6180678117677545,2,0,0.065724,0,0.020455333333333332,0.0,1,0,5
1,0.44025752380952377,0.48673207547169817,0.27152026865671647,1,1,0.78105,0.7010249660688357,2,0,0.08621350000000005,0,0.061639,0.461541,1,3,5
0,0.19047619047619047,0.01197358490566014,0.12330955970149249,0,1,0.5,0.6180678117677545,2,0,0.02017100000000005,1,0.165791,0.8916595,1,3,5
0,0.19047619047619047,0.09162452830188705,0.12221277611940295,0,1,0.5,0.6180678117677545,2,0,0.137359,1,0.04330066666666666,0.489287,1,3,5
1,0.4667350476190476,0.7656207547169811,0.3514815149253731,1,1,0.5,0.12220591279177251,2,0,0.33786649999999996,0,0.35541366666666663,0.5,1,0,5
0,0.23043761904761895,0.32986981132075455,0.2311612462686567,1,1,0.6269990000000001,0.42239520049802537,2,0,0.6641655,0,0.27183633333333335,0.012044,2,3,5
0,0.2726915238095238,0.10993773584905675,0.16495544776119403,0,1,0.8890395,0.6180678117677545,2,0,0.3483455,1,0.31407999999999997,0.4399625,1,3,5
0,0.2355762857142858,0.13003207547169815,0.15871214179104476,0,1,0.9190185,0.41074484238401365,2,0,0.07223349999999995,1,0.25126066666666663,0.643422,1,3,5
0,0.18005633333333326,0.28301886792452846,0.19402985074626866,1,1,1.0,0.5971355619143022,2,0,0.5,1,0.059658666666666665,0.083038,1,3,5
1,0.909551476190476,0.7335679245283022,0.3646108208955224,0,1,0.9072264999999999,0.30842519896539566,2,0,0.42957999999999996,0,0.6666666666666666,0.258042,2,0,5
0,0.9167150000000001,0.5290169811320755,0.27552626119402984,1,1,0.506891,0.3225562056505067,2,0,0.022792999999999952,0,0.18443500000000002,0.240107,1,0,5
1,0.2608825238095237,0.6681113207547167,0.3447483507462687,1,1,0.7299880000000001,0.8617559831821511,2,0,0.5390055,0,0.5932153333333333,0.435886,1,3,5
0,0.33234542857142857,0.5783962264150944,0.2964305671641791,1,1,0.5,0.6180678117677545,2,0,0.906617,0,0.076251,1.0,0,3,5
0,0.23186433333333323,0.5788188679245283,0.305893947761194,1,1,0.5,0.34838734142414496,2,0,0.890814,0,0.6519973333333333,0.704599,0,3,5
0,0.3286377619047618,0.4897830188679242,0.2686567164179104,1,1,0.5520525000000001,0.6180678117677545,2,0,0.4355165,0,0.3333333333333333,0.0,1,3,5
0,0.14691666666666658,0.16154339622641523,0.13626211940298505,0,1,0.4862725,0.0963526565850159,2,0,0.355537,1,0.031839,0.5955265,1,3,5
1,0.6089448571428572,0.6936622641509436,0.3590098283582089,0,1,0.9857940000000001,0.415252670647291,2,0,0.19744150000000005,0,0.6666666666666666,0.2351215,2,0,5
1,0.6049385714285714,0.6657943396226411,0.34902994776119406,1,1,0.9360605,0.6589937730980775,2,0,0.5559565,0,0.2812363333333333,0.0767795,1,0,5
1,0.36816652380952386,0.46453018867924545,0.27163575373134324,1,1,0.554581,0.8117385238402968,2,0,0.48588699999999996,0,0.3297783333333333,0.0,1,3,5
0,0.33333333333333337,0.31726037735849033,0.22374181343283578,1,1,0.07123400000000002,0.6180678117677545,3,0,0.5988659999999999,0,0.2758353333333333,0.2864385,1,3,5
1,0.2981869047619048,0.6746000000000003,0.34564272388059697,1,1,0.5,0.6180678117677545,2,0,0.4840055,0,0.357554,0.388379,1,3,5
1,0.30052095238095233,0.7536320754716983,0.34498594029850743,1,1,0.573299,0.6180678117677545,2,0,0.5500560000000001,0,0.39038666666666666,0.4168805,1,3,5
1,0.3533589047619047,0.4952320754716979,0.2686567164179104,1,1,0.5,0.6180678117677545,2,0,0.18132099999999995,0,0.3070893333333333,0.0695065,1,3,5
1,0.455339761904762,0.5045886792452832,0.27142719402985077,1,1,0.5,0.6180678117677545,2,0,0.5,0,0.04052833333333333,0.9836295,1,3,5
1,0.4342060476190476,0.4293830188679246,0.2686567164179104,1,1,0.5,0.6180678117677545,2,0,0.5,0,0.11152633333333334,0.952913,1,3,5
0,0.36053752380952375,0.284743396226415,0.21685747761194035,1,1,0.38342449999999995,0.8728651807002381,2,0,0.8081425,0,0.3143526666666666,0.1284885,1,3,5
0,0.34121780952380953,0.3165075471698118,0.22319504477611934,1,1,0.09404449999999998,0.8306514941562557,2,0,0.5197674999999999,0,0.2598953333333333,0.521554,1,3,5
1,0.33333333333333337,0.3022811320754717,0.22287319402985079,0,1,0.45508800000000005,0.5691935048088241,3,0,0.9715484999999999,0,0.3324006666666667,0.103961,1,3,5
0,0.7587840476190476,0.3561207547169811,0.22568920895522387,1,1,0.5148170000000001,0.6180678117677545,2,0,0.4137575,0,0.16006866666666666,0.0,1,0,5
0,0.8174558095238095,0.4355811320754719,0.24487597014925372,1,1,0.524108,0.6180678117677545,2,0,0.15290800000000004,0,0.05681733333333333,0.138403,1,0,5
1,0.2843647619047619,0.702967924528302,0.3439131641791044,1,1,0.9977995,0.6936430615311446,2,0,0.7840784999999999,0,0.9080999999999999,0.1652285,1,3,5
1,0.26795238095238083,0.6894509433962264,0.3455384029850746,1,1,0.993574,0.9999999999999998,2,0,0.6796230000000001,0,0.6868049999999999,0.2994995,1,3,5
1,0.377589857142857,0.46801698113207557,0.2686567164179104,1,1,0.5,0.6180678117677545,2,0,0.8817865,0,0.5009036666666666,0.0639395,1,3,5
0,0.33378271428571427,0.29586792452830224,0.2147307014925373,1,1,0.5,0.7415543396339699,3,0,1.0,0,0.3931973333333333,0.043434,1,3,5
1,0.4204016666666667,0.4913490566037737,0.2697228208955224,1,1,0.8930039999999999,0.6180678117677545,2,0,0.7630965000000001,0,0.30837266666666663,1.0,1,3,5
1,0.4197455714285715,0.502432075471698,0.27379427611940305,1,1,0.5,0.6180678117677545,2,0,0.5,0,0.03078133333333333,0.733248,1,3,5
0,0.3721263333333332,0.30532452830188683,0.21000273880597015,1,1,0.4374675,0.9106595207134156,2,0,0.7793865,0,0.40204033333333333,0.135512,1,3,5
0,0.379989,0.28301886792452846,0.20244002985074627,1,1,0.6065674999999999,0.6180678117677545,2,0,0.5233829999999999,0,0.724182,0.0,1,3,5
0,0.33333333333333337,0.5727886792452832,0.29088932835820885,1,1,0.636774,0.13621367706379695,2,0,0.324202,0,0.29154766666666665,0.551348,1,3,5
1,0.22481147619047614,0.6143886792452831,0.30681711194029854,1,1,0.34378450000000005,0.425623993717797,2,0,0.5395654999999999,0,0.9771756666666667,0.340865,2,3,5
1,0.33333333333333337,0.4985905660377359,0.2686567164179104,1,1,0.5,0.6180678117677545,2,0,0.04079849999999996,0,0.3333333333333333,0.0,1,3,5
1,0.33333333333333337,0.4596754716981133,0.2686567164179104,1,1,0.5,0.6180678117677545,2,0,0.41652750000000005,0,0.3333333333333333,0.0,1,3,5
0,0.7363413333333332,0.3946641509433966,0.24007463432835824,1,1,0.5,0.6180678117677545,2,0,0.14084149999999995,0,0.5366003333333333,0.0,1,0,5
1,0.4897552857142856,0.6157490566037733,0.3233510970149254,1,1,0.4949525,0.6614388709730934,2,0,0.540484,0,0.369181,0.469863,2,3,5
1,0.5851627142857142,0.5996339622641509,0.32607976865671634,1,1,0.4737025,0.7112999072521837,2,0,0.5680795000000001,0,0.26132099999999997,0.44434,2,3,5
1,0.4502535238095239,0.4764452830188679,0.2686567164179104,1,1,0.5812595,0.6180678117677545,2,0,0.576333,0,0.35935799999999996,0.7514195,1,3,5
1,0.26843823809523804,0.6871358490566037,0.34553006716417906,1,1,0.9619580000000001,0.8834150472666253,2,0,0.6862220000000001,0,0.435211,0.155718,1,3,5
0,0.39237314285714275,0.28290566037735854,0.19719359701492534,0,1,0.9972399999999999,0.6180678117677545,2,0,0.35328400000000004,0,0.2614053333333333,0.0754845,1,3,5
0,0.8393514285714286,0.40759056603773614,0.25303123880597017,1,1,0.5,0.6180678117677545,2,0,0.0,0,0.0,0.6506925,1,0,5
1,0.4285714285714285,0.4746867924528302,0.2693549925373135,1,1,1.0,0.78002809295006,2,0,0.821734,0,0.33267966666666665,0.9490695,1,3,5
0,0.4405931904761905,0.2634264150943397,0.19498002985074625,0,1,0.643073,0.5873464802440831,2,0,0.8286515000000001,0,0.6370266666666666,0.8091135,1,3,5
0,0.9891858095238096,0.4256830188679248,0.2574718880597015,1,1,1.0,0.14480351525282842,2,0,0.25486699999999995,0,0.05570833333333333,0.0,1,0,5
